"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","23","1","23","58"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","24","1","24","66"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","25","1","25","62"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","26","1","26","64"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","27","1","27","60"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/index.js","28","1","28","57"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/db/index.js","9","24","15","6"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/db/index.js","9","24","10","27"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","17","26","17","62"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","17","26","17","50"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","25","26","25","64"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","25","26","25","50"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","39","26","39","62"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","39","26","39","50"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","50","26","50","62"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","50","26","50","50"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","58","26","60","41"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","58","26","59","29"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","67","26","69","55"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","67","26","68","29"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","74","26","74","69"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","74","26","74","50"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","79","26","79","79"
"https://github.com/dev-mastery/comments-api/tree/92cbc12ea285e6129c8ab016dd9c59cbcb339c46/src/data-access/comments-db.js","79","26","79","50"
