"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/api/booking.js","5","3","54","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/api/booking.js","56","3","62","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/services/notification.service.js","7","5","8","38"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/services/payment.service.js","7","5","8","36"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/api/cinema-catalog.js","7","3","13","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/api/cinema-catalog.js","15","3","21","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/api/cinema-catalog.js","23","3","33","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/api/movies.js","7","3","11","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/api/movies.js","13","3","17","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/api/movies.js","19","3","23","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/notification-service/src/api/notification.js","5","3","16","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/notification-service/src/api/notification.js","18","3","29","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/api/payment.js","5","3","16","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/api/payment.js","18","3","24","4"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","23","7","28","8"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","23","7","23","30"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","35","7","40","8"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","35","7","35","30"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","54","7","54","59"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/booking-service/src/repository/repository.js","54","7","54","30"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","11","22","11","69"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","11","22","11","45"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","35","7","35","67"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","35","7","35","30"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","73","7","73","94"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/cinema-catalog-service/src/repository/repository.js","73","7","73","30"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/repository/repository.js","4","22","4","44"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/repository/repository.js","9","22","9","59"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/repository/repository.js","40","22","40","43"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/movies-service/src/repository/repository.js","63","7","63","57"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/repository/repository.js","33","11","38","12"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/repository/repository.js","33","11","33","35"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/repository/repository.js","52","7","52","79"
"https://github.com/crizstian/cinema-microservice/tree/b6c973da8f8cf1944cee2de1ae7b64aa36c55f84/payment-service/src/repository/repository.js","52","7","52","31"
